lead_id,source,stage,has_company,owner_id,owner_role,created_at,updated_at,interaction_count,call_count,email_interaction_count,meeting_interaction_count,task_count,completed_task_count,open_task_count,overdue_task_count,call_task_count,email_task_count,meeting_task_count,todo_task_count,avg_task_progress,last_activity_at,days_since_last_activity,days_since_creation,converted
e757ecde-a21d-40c7-9717-56c399777b36,Partner,Gagne,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T14:36:04.161000,2026-06-14T10:47:31.887000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T10:47:31.887000,0,3,1
794d64f9-b842-4b86-bd41-c77625427b7f,Event,Gagne,0,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T14:36:04.161000,2026-06-14T10:47:55.901000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T10:47:55.901000,0,3,1
94ad4dcc-71b6-412d-a843-03d8f74cced8,Email Campaign,Nouveau,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T14:36:04.161000,2026-06-10T14:36:04.161000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T14:36:04.161000,3,3,0
39634bb8-2981-4088-8f18-b60992fcfae1,Webinar,Nouveau,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T14:36:04.161000,2026-06-10T14:36:04.161000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T14:36:04.161000,3,3,0
3828af10-74af-4bdb-9a08-2dc58e0cb8e8,Email Campaign,Nouveau,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T14:36:04.161000,2026-06-10T14:36:04.161000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T14:36:04.161000,3,3,0
26a3d89d-5d2a-4780-b9fa-bdb4b860a4b5,Referral,Nouveau,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T14:36:04.161000,2026-06-10T14:36:04.161000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T14:36:04.161000,3,3,0
b4bce251-ef46-4303-9f02-a7adb5dc9569,Partner,Nouveau,0,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T14:36:04.161000,2026-06-10T14:36:04.161000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T14:36:04.161000,3,3,0
520a3f53-f392-48ce-9d04-2763e9393192,Email Campaign,Nouveau,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T14:36:04.161000,2026-06-10T14:36:04.161000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T14:36:04.161000,3,3,0
eed57f6a-15ca-4e1d-955d-0cbae044a68d,Cold Call,Nouveau,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T14:36:04.161000,2026-06-10T14:36:04.161000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T14:36:04.161000,3,3,0
072508ac-ca91-4aba-b53b-ce090804b38c,LinkedIn,Nouveau,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T14:36:04.161000,2026-06-10T14:36:04.161000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T14:36:04.161000,3,3,0
c65eb591-f36d-4154-8149-8bf2e8c65b42,Event,Perdu,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T14:36:04.161000,2026-06-10T17:34:16.541000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T17:34:16.541000,3,3,0
06d164f2-b118-4dd5-b486-e5e0c2d8ef43,Website,Gagne,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T14:36:04.161000,2026-06-14T10:47:16.042000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T10:47:16.042000,0,3,1
9bba28ac-d269-44e6-bee2-80a252443df2,Partner,Contacte,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T14:36:04.161000,2026-06-10T14:39:14.180000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T14:39:14.180000,3,3,0
839569c9-5c8c-4ef5-9678-b276a2b23f8c,Webinar,Perdu,0,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T14:36:04.161000,2026-06-14T10:47:26.118000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T10:47:26.118000,0,3,0
3a30e21a-c9cf-46d0-aca9-beb8112f9814,Webinar,Perdu,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T14:36:04.161000,2026-06-14T10:47:28.480000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T10:47:28.480000,0,3,0
30f659c5-8e33-4ef5-b39e-cefa2f6162f1,Cold Call,Qualifie,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T14:36:04.161000,2026-06-10T17:36:04.706000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T17:36:04.706000,3,3,0
2386f273-1b2f-4b20-b286-50c9b28135c6,Email Campaign,Gagne,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T14:36:04.161000,2026-06-14T10:46:59.799000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T10:46:59.799000,0,3,1
8ac3266c-391b-4fee-b1ac-c0d0ccb0a7af,Email Campaign,Gagne,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T14:36:04.161000,2026-06-14T10:47:01.603000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T10:47:01.603000,0,3,1
3decf4de-570c-42d7-94c0-dfb234ac9bd2,LinkedIn,Gagne,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T14:36:04.161000,2026-06-14T10:47:03.422000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T10:47:03.422000,0,3,1
faaaec95-372f-4f51-a550-b649f1e45ddb,Referral,Gagne,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T14:36:04.161000,2026-06-14T10:47:06.209000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T10:47:06.209000,0,3,1
bf219048-9d71-490f-a19f-8649e10a0c28,Email Campaign,Gagne,0,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T14:36:04.161000,2026-06-14T10:47:07.767000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T10:47:07.767000,0,3,1
ff052506-355f-4a6e-bc00-895e7aa0ec31,Webinar,Gagne,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T14:36:04.161000,2026-06-14T10:47:10.740000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T10:47:10.740000,0,3,1
383cfbba-79ce-4737-b82f-80a00947df13,Webinar,Gagne,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T14:36:04.161000,2026-06-14T10:47:18.757000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T10:47:18.757000,0,3,1
f573b5e0-fd8a-4c80-b877-fad798b97184,LinkedIn,Gagne,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T14:36:04.161000,2026-06-14T10:47:33.400000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T10:47:33.400000,0,3,1
55621b13-836e-4438-92bc-40ad418605e8,Partner,Gagne,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T14:36:04.161000,2026-06-14T10:47:35.005000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T10:47:35.005000,0,3,1
76d49a0b-b91a-4baa-ba7a-4b5ad74273e0,Event,Gagne,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T14:36:04.161000,2026-06-14T10:47:36.410000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T10:47:36.410000,0,3,1
f58834f2-2a98-49a5-a780-49e8409fd6f7,Email Campaign,Gagne,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T14:36:04.161000,2026-06-14T10:47:37.972000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T10:47:37.972000,0,3,1
a8eac9f3-df32-4b69-b2be-fea0e2015710,Partner,Gagne,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T14:36:04.161000,2026-06-14T10:47:39.556000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T10:47:39.556000,0,3,1
3f0e7e45-09c6-4751-8f6a-27ae93b766cc,Email Campaign,Gagne,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T14:36:04.161000,2026-06-14T10:47:40.993000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T10:47:40.993000,0,3,1
4ecd4b47-1f8b-47b3-b3d0-c2d9167af645,Partner,Gagne,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T14:36:04.161000,2026-06-14T10:47:42.484000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T10:47:42.484000,0,3,1
a498c99d-83ac-4167-b300-a2f05c0ddd45,Email Campaign,Gagne,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T14:36:04.161000,2026-06-14T10:47:54.303000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T10:47:54.303000,0,3,1
a1909193-2fb4-4170-9051-5d11f58b2b47,Cold Call,Gagne,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T14:36:04.161000,2026-06-14T10:47:44.288000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T10:47:44.288000,0,3,1
64492561-7e42-42e1-ad49-742f3cd67680,LinkedIn,Gagne,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T14:36:04.161000,2026-06-14T10:47:46.279000,0,0,0,0,1,1,0,0,0,1,0,0,100.0,2026-06-14T10:47:46.279000,0,3,1
6a49e3ab-5fda-4395-8bb2-234778b609eb,Webinar,Gagne,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T14:36:04.161000,2026-06-14T10:47:48.280000,0,0,0,0,1,0,0,0,0,0,0,1,0.0,2026-06-14T10:47:48.280000,0,3,1
b9055e2c-ff99-430f-9077-4bc7bea274bc,Cold Call,Gagne,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T14:36:04.161000,2026-06-14T10:47:52.121000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T10:47:52.121000,0,3,1
eb8835f1-ed8d-4170-afe1-856f93c00d80,Referral,Contacte,0,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T14:36:04.161000,2026-06-14T10:46:53.294000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T10:46:53.294000,0,3,0
ed04ea67-c56e-464a-96df-2f0fc9c8dd6e,LinkedIn,Gagne,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T14:36:04.161000,2026-06-14T10:46:56.165000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T10:46:56.165000,0,3,1
1dc9e4eb-72f3-4413-b80e-010720b17775,LinkedIn,Gagne,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T14:36:04.161000,2026-06-14T10:46:57.995000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T10:46:57.995000,0,3,1
088dcee2-bbd5-444b-8752-c01bf81d3f1f,Referral,Nouveau,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T18:46:44.703000,2026-06-10T18:46:44.703000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T18:46:44.703000,3,3,0
227d552f-1f65-494a-ad26-47726f6c8138,Website,Perdu,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T18:46:44.703000,2026-06-14T10:48:59.633000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T10:48:59.633000,0,3,0
505f02e4-dc13-4b7d-977e-8f23c237f0db,Email Campaign,Nouveau,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T18:46:44.703000,2026-06-10T18:46:44.703000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T18:46:44.703000,3,3,0
beac4f7b-cc82-4f14-bf9f-24279e33689c,Cold Call,Nouveau,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T18:46:44.703000,2026-06-10T18:46:44.703000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T18:46:44.703000,3,3,0
e5b527f2-3569-415e-b166-7eeee4446d19,Website,Nouveau,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T18:46:44.703000,2026-06-10T18:46:44.703000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T18:46:44.703000,3,3,0
5a6842f7-d478-430e-ad1c-8b5d187ef032,Email Campaign,Nouveau,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T18:46:44.703000,2026-06-10T18:46:44.703000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T18:46:44.703000,3,3,0
b72f7073-a371-4aea-abad-db5a14463a40,Referral,Nouveau,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T18:46:44.703000,2026-06-10T18:46:44.703000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T18:46:44.703000,3,3,0
f1e9a0e8-8735-4fe0-9ab0-7fb317cdca03,Website,Nouveau,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T18:46:44.703000,2026-06-10T18:46:44.703000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T18:46:44.703000,3,3,0
064a505b-8213-44a3-903b-55c861778b38,Email Campaign,Nouveau,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T18:46:44.703000,2026-06-10T18:46:44.703000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T18:46:44.703000,3,3,0
576a31b8-8d60-44fe-96c3-cb926b7aa5b6,Event,Nouveau,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T18:46:44.703000,2026-06-10T18:46:44.703000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T18:46:44.703000,3,3,0
a4e921ac-471c-48d7-9083-852052cccd39,Email Campaign,Nouveau,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T18:46:44.703000,2026-06-10T18:46:44.703000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T18:46:44.703000,3,3,0
d09e9d71-562b-4e25-ac26-8e7bcbbca1c5,Cold Call,Nouveau,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T18:46:44.703000,2026-06-10T18:46:44.703000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T18:46:44.703000,3,3,0
4f918bba-f2c9-4d8e-885e-37ff1f924d8e,Cold Call,Nouveau,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T18:46:44.703000,2026-06-10T18:46:44.703000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T18:46:44.703000,3,3,0
7af3265f-8b79-4774-935e-0d47132ae33c,LinkedIn,Nouveau,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T18:46:44.703000,2026-06-10T18:46:44.703000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T18:46:44.703000,3,3,0
c365c9b1-bdc1-4e65-8f3c-009f13ed12df,Website,Nouveau,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T18:46:44.703000,2026-06-10T18:46:44.703000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T18:46:44.703000,3,3,0
69d4bb4f-cd3e-48ee-a6c4-0bbdc0be5f85,LinkedIn,Nouveau,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T18:46:44.703000,2026-06-10T18:46:44.703000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T18:46:44.703000,3,3,0
73626d71-066b-4c78-930f-99c120291cc5,Website,Nouveau,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T18:46:44.703000,2026-06-10T18:46:44.703000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T18:46:44.703000,3,3,0
2bc750c6-4cf3-4f1c-829f-efbe181015ee,Referral,Nouveau,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T18:46:44.703000,2026-06-10T18:46:44.703000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T18:46:44.703000,3,3,0
80bd33a8-dd86-4a31-8812-5c90d9b4a070,Website,Nouveau,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T18:46:44.703000,2026-06-10T18:46:44.703000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T18:46:44.703000,3,3,0
ccaba2ad-dae9-4c04-b060-c65b48ffb672,LinkedIn,Nouveau,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T18:46:44.703000,2026-06-10T18:46:44.703000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T18:46:44.703000,3,3,0
cb760a89-f106-4067-9031-8539632c6d40,Website,Nouveau,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T18:46:44.703000,2026-06-10T18:46:44.703000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T18:46:44.703000,3,3,0
40f7a190-b566-4001-937d-14bf8a8bd8f8,Website,Nouveau,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T18:46:44.703000,2026-06-10T18:46:44.703000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T18:46:44.703000,3,3,0
979426db-9af3-4f33-a4a1-7a1bea51d9fc,Event,Nouveau,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T18:46:44.703000,2026-06-10T18:46:44.703000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T18:46:44.703000,3,3,0
03f90d3f-2d7f-4203-8c83-25111488a913,LinkedIn,Nouveau,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T18:46:44.703000,2026-06-10T18:46:44.703000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T18:46:44.703000,3,3,0
fcd31ce7-94fd-46ca-a78e-04725e41bdde,Event,Nouveau,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T18:46:44.703000,2026-06-10T18:46:44.703000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T18:46:44.703000,3,3,0
eb14cda5-304a-483f-b2a3-0b93b4071ee3,Event,Nouveau,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T18:46:44.703000,2026-06-10T18:46:44.703000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T18:46:44.703000,3,3,0
69ecae9e-f63f-42d4-8df7-6d21afed41e4,Event,Nouveau,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T18:46:44.703000,2026-06-10T18:46:44.703000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T18:46:44.703000,3,3,0
8c5f8815-cdf2-41cd-9742-5050b7c499c4,Website,Nouveau,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T18:46:44.703000,2026-06-10T18:46:44.703000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T18:46:44.703000,3,3,0
c9163fea-6010-4b3b-9cc3-6819b718b066,Website,Nouveau,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T18:46:44.703000,2026-06-10T18:46:44.703000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T18:46:44.703000,3,3,0
b8f541ee-e565-49b1-8eec-861cb7da8d7f,Email Campaign,Nouveau,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-10T18:46:44.703000,2026-06-10T18:46:44.703000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-10T18:46:44.703000,3,3,0
ffa6cfc2-a69f-48a7-a851-ab46a5904c69,Event,Gagne,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-14T09:39:39.619000,2026-06-14T10:49:01.257000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T10:49:01.257000,0,0,1
b3dcb341-ef23-4e82-8826-3686b1dba205,Partner,Perdu,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-14T09:39:39.619000,2026-06-14T10:48:41.344000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T10:48:41.344000,0,0,0
c2c95663-e7f7-4bb5-a65a-1cf91b89d2fb,Partner,Perdu,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-14T09:39:39.619000,2026-06-14T10:48:45.210000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T10:48:45.210000,0,0,0
6e2839eb-f8aa-497e-adcd-d3c605cde4c0,Cold Call,Perdu,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-14T09:39:39.619000,2026-06-14T10:48:49.267000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T10:48:49.267000,0,0,0
37611956-1093-4e5c-a572-22ae34c82240,Event,Gagne,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-14T09:39:39.619000,2026-06-14T10:49:03.613000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T10:49:03.613000,0,0,1
1a1f5f9f-2a59-4848-ab5e-fd87ecbfa187,Referral,Gagne,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-14T09:39:39.619000,2026-06-14T09:44:48.477000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T09:44:48.477000,0,0,1
d1d8806f-d1cb-4144-bde8-dd13df5f7f6a,LinkedIn,Gagne,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-14T09:39:39.619000,2026-06-14T09:44:50.817000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T09:44:50.817000,0,0,1
703f1789-f51c-43f0-bc63-ab43b126330d,Email Campaign,Gagne,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-14T09:39:39.619000,2026-06-14T09:44:53.565000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T09:44:53.565000,0,0,1
85171034-c660-4293-a539-3ef2160ec4a3,Cold Call,Gagne,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-14T09:39:39.619000,2026-06-14T09:44:57.718000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T09:44:57.718000,0,0,1
08f7b1d6-4b33-4d3b-a467-b5858016b2f8,Referral,Gagne,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-14T09:39:39.619000,2026-06-14T09:45:03.778000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T09:45:03.778000,0,0,1
f201df94-3c78-4222-8883-696d4ac2bf86,Webinar,Perdu,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-14T09:39:39.619000,2026-06-14T09:45:11.519000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T09:45:11.519000,0,0,0
ec9f1867-6812-4eb4-991c-647521a1c5a0,Event,Qualifie,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-14T09:39:39.619000,2026-06-14T10:08:01.003000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T10:08:01.003000,0,0,0
5f2bfae5-678a-4093-b3e8-f681dacfe34e,Partner,Gagne,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-14T09:39:39.619000,2026-06-14T10:11:56.783000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T10:11:56.783000,0,0,1
0c3b63c7-5974-4bea-a81b-feb2e1ad6f30,LinkedIn,Qualifie,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-14T09:39:39.619000,2026-06-14T10:20:32.013000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T10:20:32.013000,0,0,0
331b0e65-0e6f-4104-aa28-186cfb5d112e,Referral,Qualifie,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-14T09:39:39.619000,2026-06-14T10:20:34.743000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T10:20:34.743000,0,0,0
ec35ffae-c9ee-451e-a543-8568b8942a3f,Event,Qualifie,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-14T09:39:39.619000,2026-06-14T10:20:36.809000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T10:20:36.809000,0,0,0
a2562903-4215-42f2-8afc-2830f6cfc2bd,Event,Proposition,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-14T09:39:39.619000,2026-06-14T10:20:39.109000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T10:20:39.109000,0,0,0
3c81b5c5-7169-40e6-a7d8-54e7c712302c,LinkedIn,Qualifie,1,ea7c65d1-e3c3-4fd6-b8e6-bdeaae65745f,ADMIN,2026-06-14T09:39:39.619000,2026-06-14T10:20:41.213000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-06-14T10:20:41.213000,0,0,0
